TotalBsmtSF,LogSalePrice,BsmtHasBath,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_GLQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtScore,Id,MiscVal,MoSold,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_New,SaleType_Oth,SaleCondition_AdjLand,SaleCondition_Partial,BsmtFinType1_Low,SaleType_LowCon,SaleCondition_Other
970,11.794337924408413,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.032294,476,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,12.249610947544657,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.36218399999999995,477,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,12.84792653170257,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.19637,478,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,12.601487417784837,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.6182669999999999,479,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,11.401669829409995,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-0.108571,480,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1833,12.694652660348845,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.6182669999999999,481,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,12.832011076396668,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.6182669999999999,482,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,11.951180395901384,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,483,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,12.007621706806335,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.5466679999999999,484,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,11.794337924408413,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,485,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,11.898187865760873,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.037475,486,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,11.957611286231675,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,487,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,12.072541252905651,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0.208233,488,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,11.982929094215963,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,-0.188291,489,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0
630,11.362102575235644,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,490,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,11.652687407345388,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.264137,491,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,11.79810440720389,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.061058999999999995,492,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
728,12.059803326028716,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,493,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1269,11.951180395901384,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.054403,494,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
190,11.421906066583059,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-0.100674,495,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,10.460242108190519,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.057235,496,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3200,12.971540487669746,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,497,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,12.122691036591123,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.063891,498,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,11.77528972943772,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.037475,499,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,11.695247021764184,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.061058999999999995,500,480,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
672,11.635143097694478,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.054403,501,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
866,12.33138283649562,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.297241,502,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,11.84939770159144,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,503,400,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1501,12.57418196709457,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,504,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,11.898187865760873,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,505,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,11.732060994886899,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,506,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
777,12.2783933071098,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.297241,507,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,12.246734627249063,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.297241,508,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0
689,11.9891596439666,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.057235,509,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,11.732060994886899,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.044131,510,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,12.01309450854769,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.061058999999999995,511,2000,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1368,12.219309648562168,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,512,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0
864,11.77452020265869,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.061058999999999995,513,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1084,11.805595078933049,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.037475,514,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,11.477298287327077,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,515,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,12.906346868281233,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.5466679999999999,516,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0
689,11.970350312009105,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,517,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1264,12.487485104968359,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,518,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,12.259613412458204,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.345769,519,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,12.363076394339839,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,520,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.573550086786664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,521,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,11.918390573078392,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.057235,522,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,11.976659481202368,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.037475,523,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3138,12.126758838810447,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.6182669999999999,524,0,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1379,12.662706040212738,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,525,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,12.078239274020289,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,526,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,11.790557201568507,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0.201056,527,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,13.008659261632127,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.5340849999999999,528,0,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0
528,11.362102575235644,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.011053,529,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,12.209187788430318,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.063891,530,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1461,12.072541252905651,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,531,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
611,11.759785542901755,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.179378,532,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.585246126549855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,533,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.578979797857352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,534,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,12.089538829274222,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.5296040000000001,535,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,11.585246126549855,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.36218399999999995,536,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,12.144197241812087,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.19637,537,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,11.619535200028487,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.054403,538,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1051,11.970350312009105,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.054403,539,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1581,12.513557345278134,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,540,2000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1838,12.66032791780777,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.5340849999999999,541,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,12.421184025147118,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,542,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,12.270220465353926,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.438032,543,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
723,11.79810440720389,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,544,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,12.09884928474215,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0.35515299999999994,545,0,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1204,12.341477282536376,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0.37439199999999995,546,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,12.254862809699606,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0.201056,547,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,11.771436160121729,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0.201577,548,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,11.736069016284437,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.076342,549,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
912,12.479909311159902,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,550,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,11.84939770159144,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.220816,551,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1
928,11.630708500626612,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.057235,552,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,12.450977688625896,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.45245299999999994,553,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.589886506106357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,554,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,12.556729517143344,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,555,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,11.635143097694478,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,-0.183226,556,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,11.856515169360305,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.063891,557,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,11.589886506106357,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.057235,558,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0
729,12.072541252905651,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.36218399999999995,559,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,12.363076394339839,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.28055199999999997,560,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,11.70766954176274,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.21416000000000002,561,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,12.043553716032399,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0.201577,562,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,11.589886506106357,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.061058999999999995,563,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1163,12.128111104060462,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.264137,564,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,12.498742259492994,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,565,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,11.759785542901755,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.202297,566,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,12.691580461311874,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.28610399999999997,567,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,12.273731294003989,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.297241,568,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,12.66539442642905,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.36218399999999995,569,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,11.820116003810051,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.36218399999999995,570,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,11.867798786962332,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.069686,571,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0
864,11.695247021764184,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.061058999999999995,572,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1
846,12.321630986164447,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.45245299999999994,573,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0
384,12.043553716032399,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,574,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,11.842229212112828,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,-0.05671400000000001,575,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,11.682668239557323,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.057235,576,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1
861,11.884489021402711,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.055993999999999995,577,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,12.010665849187564,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.088925,578,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1
689,11.891361900690473,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,579,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1050,11.786762130599957,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,580,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,12.111212364506214,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.061058999999999995,581,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2042,12.442302200392747,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.46503599999999995,582,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0
816,11.682668239557323,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,583,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,12.691580461311874,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,584,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,11.79810440720389,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,585,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,12.820987977820545,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.6182669999999999,586,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0
816,11.77528972943772,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0.06844399999999999,587,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,11.827736204810263,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,-0.05671400000000001,588,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,11.870599909242044,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.103893,589,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
742,11.283512300642423,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,590,600,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0
770,12.132964173709535,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.297241,591,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,13.021326833226556,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.6182669999999999,592,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
816,11.835008964139341,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0.109445,593,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,11.84939770159144,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,594,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,11.608235644774552,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,595,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,12.672946381766982,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.36218399999999995,596,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0
684,11.648365035864053,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,597,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,12.17664898415669,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.44579699999999994,598,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1430,12.289954129510877,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0.26934400000000003,599,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,11.925035115797062,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.181949,600,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1058,12.524526376648708,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,601,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,11.856515169360305,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,602,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,12.301382825334498,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.345769,603,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
600,11.925035115797062,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.208953,604,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,12.30591798049989,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.345769,605,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,12.230765258120545,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.054403,606,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1040,11.931635799828413,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,607,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,12.323855681186558,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0.109445,608,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,12.791356180214175,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.259072,609,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1029,11.682668239557323,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-0.008707,610,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,12.65395846952229,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.6018519999999999,611,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,11.904967552746252,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0.201577,612,500,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1299,12.474189562487116,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.27800199999999997,613,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,11.898187865760873,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.220816,614,0,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0
630,11.231887935237117,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.169366,615,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
936,11.831379196088763,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.103893,616,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
783,12.118333731222167,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.290585,617,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,11.566466231898259,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,618,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,12.659734090733718,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.5407409999999999,619,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1482,12.628067055589549,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.36218399999999995,620,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,11.112447898373103,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.061058999999999995,621,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1522,12.388394202324129,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.037475,622,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,11.813030057420567,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.054403,623,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
756,12.034691028774553,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.297241,624,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,12.014609430818936,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.063891,625,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,11.982929094215963,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,626,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,11.848683160653573,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-0.049338,627,600,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1156,11.938193200374572,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.07364200000000001,628,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1040,11.813030057420567,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0.181817,629,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1248,12.034691028774553,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.103893,630,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,11.728036844587175,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.234562,631,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1554,12.25247901834433,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0.42957599999999996,632,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,11.320553572322773,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,-0.037475,633,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1056,11.845102777308561,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.061058999999999995,634,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
